peak,symbol
19q13.42,MIR523
19q13.42,MIR525
19q13.42,MIR517A
19q13.42,MIR518C
19q13.42,MIR519D
19q13.42,MIR520C
19q13.42,MIR524
19q13.42,MIR526A1
19q13.42,MIR517B
19q13.42,MIR520D
19q13.42,MIR520G
19q13.42,MIR521-2
19q13.42,MIR516B2
19q13.42,MIR518A1
19q13.42,MIR518E
19q13.42,MIR526A2
19q13.42,MIR516B1
19q13.42,MIR518A2
19q13.42,MIR518D
19q13.42,MIR517C
19q13.42,MIR520H
19q13.42,MIR521-1
19q13.42,MIR1283-2
19q13.42,MIR516A1
19q13.42,MIR519A1
19q13.42,MIR522
19q13.42,MIR527
19q13.42,MIR516A2
19q13.42,MIR519A2
19q13.42,MIR371A
19q13.42,MIR371B
19q13.42,MIR372
19q13.42,MIR373
19q13.42,NLRP12
19q13.42,MYADM
19q13.42,PRKCG
19q13.42,CACNG7
19q13.42,CACNG8
19q13.42,MIR935
19q13.42,CACNG6
19q13.42,VSTM1
19q13.42,TARM1
19q13.42,OSCAR
19q13.42,NDUFA3
19q13.42,TFPT
19q13.42,PRPF31
19q13.42,CNOT3
19q13.42,LENG1
19q13.42,TMC4
19q13.42,MBOAT7
19q13.42,TSEN34
19q13.42,RPS9
19q13.42,LILRB3
19q13.42,LILRA6
19q13.42,LILRB5
19q13.42,LILRB2
19q13.42,MIR4752
19q13.42,LILRA5
19q13.42,LILRA4
19q13.42,LAIR1
19q13.42,TTYH1
19q13.42,LENG8-AS1
19q13.42,LENG8
19q13.42,LENG9
19q13.42,CDC42EP5
19q13.42,LAIR2
19q13.42,KIR3DX1
19q13.42,LILRA2
19q13.42,LILRA1
19q13.42,LILRB1
19q13.42,MIR8061
19q13.42,LILRB4
19q13.42,LILRP2
19q13.42,KIR2DL1
19q13.42,KIR2DS3
19q13.42,KIR2DS5
19q13.42,KIR3DL3
19q13.42,KIR2DS4
19q13.42,KIR2DL2
19q13.42,KIR2DL3
19q13.42,KIR2DS2
19q13.42,LOC101928804
19q13.42,KIR2DS1
19q13.42,KIR2DL4
19q13.42,KIR3DL1
19q13.42,KIR3DS1
19q13.42,KIR3DL2
19q13.42,FCAR
19q13.42,NCR1
19q13.42,NLRP7
19q13.42,NLRP2
19q13.42,GP6
19q13.42,RDH13
19q13.42,EPS8L1
19q13.42,PPP1R12C
19q13.42,MIR7975
19q13.42,TNNT1
19q13.42,TNNI3
19q13.42,DNAAF3
19q13.42,SYT5
19q13.42,PTPRH
19q13.42,TMEM86B
19q13.42,MIR6804
19q13.42,PPP6R1
19q13.42,MIR6802
19q13.42,MIR6803
19q13.42,HSPBP1
19q13.42,BRSK1
19q13.42,TMEM150B
19q13.42,KMT5C
19q13.42,COX6B2
19q13.42,FAM71E2
19q13.42,IL11
19q13.42,TMEM190
19q13.42,TMEM238
19q13.42,MIR6805
19q13.42,RPL28
19q13.42,UBE2S
19q13.42,SHISA7
19q13.42,ISOC2
19q13.42,ZNF628
19q13.42,NAT14
19q13.42,SSC5D
19q13.42,SBK2
19q13.42,SBK3
19q13.42,ZNF579
19q13.42,FIZ1
19q13.42,ZNF524
19q13.42,ZNF784
19q13.42,ZNF865
19q13.42,ZNF580
19q13.42,CCDC106
19q13.42,ZNF581
19q13.42,U2AF2
19q13.42,EPN1
19q13.42,NLRP9
19q13.42,RFPL4A
19q13.42,RFPL4AL1
19q13.42,NLRP11
19q13.43,NLRP4
19q13.43,NLRP13
19q13.43,NLRP8
19q13.43,NLRP5
19q13.43,LOC101928886
19q13.43,ZNF787
19q13.43,ZNF444
19q13.43,GALP
19q13.43,ZSCAN5B
19q13.43,ZSCAN5A
19q13.43,ZNF542P
19q13.43,ZNF582
19q13.43,ZNF582-AS1
19q13.43,ZNF583
19q13.43,ZNF667
19q13.43,ZNF667-AS1
19q13.43,ZNF471
19q13.43,ZFP28
19q13.43,ZNF470
19q13.43,ZNF71
19q13.43,SMIM17
19q13.43,ZNF835
19q13.43,ZIM2-AS1
19q13.43,ZIM2
19q13.43,PEG3-AS1
19q13.43,PEG3
19q13.43,MIMT1
19q13.43,USP29
19q13.43,ZIM3
19q13.43,DUXA
19q13.43,ZNF264
19q13.43,AURKC
19q13.43,ZNF805
19q13.43,LOC105372476
19q13.43,ZNF460
19q13.43,ZNF543
19q13.43,ZNF304
19q13.43,TRAPPC2B
19q13.43,ZNF547
19q13.43,ZNF548
19q13.43,ZNF17
19q13.43,ZNF749
19q13.43,VN1R1
19q13.43,ZNF772
19q13.43,ZNF419
19q13.43,ZNF773
19q13.43,hsa-mir-1274b
19q13.43,ZNF549
19q13.43,ZNF550
19q13.43,ZNF416
19q13.43,ZIK1
19q13.43,ZNF530
19q13.43,ZNF134
19q13.43,ZNF211
19q13.43,ZSCAN4
19q13.43,ZNF551
19q13.43,ZNF154
19q13.43,ZNF671
19q13.43,ZNF776
19q13.43,ZNF586
19q13.43,ZNF552
19q13.43,FKBP1AP1
19q13.43,ZNF587B
19q13.43,ZNF587
19q13.43,ZNF814
19q13.43,ZNF417
19q13.43,ZNF418
19q13.43,ZNF256
19q13.43,C19orf18
19q13.43,ZNF606
19q13.43,LOC100128398
19q13.43,ZSCAN1
19q13.43,ZNF135
19q13.43,ZSCAN18
19q13.43,ZNF329
19q13.43,ZNF274
19q13.43,ZNF544
19q13.43,ZNF8
19q13.43,MIR6806
19q13.43,ZSCAN22
19q13.43,A1BG
19q13.43,A1BG-AS1
19q13.43,ZNF497
19q13.43,LOC105372483
19q13.43,ZNF837
19q13.43,MIR4754
19q13.43,RPS5
19q13.43,RNF225
19q13.43,ZNF584
19q13.43,ZNF132
19q13.43,ZNF324B
19q13.43,ZNF324
19q13.43,ZNF446
19q13.43,SLC27A5
19q13.43,ZBTB45
19q13.43,TRIM28
19q13.43,MIR6807
19q13.43,CHMP2A
19q13.43,UBE2M
19q13.43,MZF1-AS1
19q13.43,MZF1
19q13.43,CENPBD1P1
20p13,DEFB125
20p13,DEFB126
20p13,DEFB127
20p13,DEFB128
20p13,DEFB129
20p13,DEFB132
20p13,C20orf96
20p13,ZCCHC3
20p13,NRSN2-AS1
20p13,SOX12
20p13,NRSN2
20p13,TRIB3
20p13,RBCK1
20p13,TBC1D20
20p13,CSNK2A1
20p13,TCF15
20p13,SRXN1
20p13,SCRT2
20p13,SLC52A3
20p13,FAM110A
20p13,ANGPT4
20p13,RSPO4
20p13,PSMF1
20p13,LOC105372493
20p13,TMEM74B
20p13,C20orf202
20p13,RAD21L1
20p13,SNPH
20p13,FKBP1A-SDCBP2
20p13,SDCBP2
20p13,SDCBP2-AS1
20p13,FKBP1A
20p13,MIR6869
20p13,NSFL1C
20p13,SIRPB2
20p13,SIRPD
20p13,SIRPB1
20p13,SIRPG
20p13,SIRPG-AS1
20p13,LOC100289473
20p13,SIRPA
20p13,LOC727993
20p13,PDYN
20p13,STK35
20p13,LOC388780
20p13,TGM3
20p13,TGM6
20p13,SNORD119
20p13,SNRPB
20p13,ZNF343
20p13,TMC2
20p13,NOP56
20p13,MIR1292
20p13,SNORA51
20p13,SNORD110
20p13,SNORD56
20p13,SNORD57
20p13,SNORD86
20p13,IDH3B
20p13,EBF4
20p13,CPXM1
20p13,C20orf141
20p13,TMEM239
20p13,PCED1A
20p13,VPS16
20p13,PTPRA
20p13,GNRH2
20p13,MRPS26
20p13,OXT
20p13,AVP
20p13,UBOX5-AS1
20p13,UBOX5
20p13,FASTKD5
20p13,LZTS3
20p13,DDRGK1
20p13,ITPA
20p13,SLC4A11
20p13,C20orf194
20p13,ATRN
20p13,GFRA4
20p13,ADAM33
20p13,SIGLEC1
20p13,HSPA12B
20p13,C20orf27
20p13,SPEF1
20p13,CDC25B
20p13,CENPB
20p13,LOC101929125
20p13,AP5S1
20p13,MAVS
20p13,PANK2
20p13,MIR103A2
20p13,MIR103B2
20p13,RNF24
20p13,SMOX
20p13,LINC01433
20p13,ADRA1D
20p13,PRNP
20p13,PRND
20p13,PRNT
20p13,RASSF2
20p13,SLC23A2
20p13,TMEM230
20p12.3,PCNA
20p12.3,PCNA-AS1
20p12.3,CDS2
20p12.3,PROKR2
20p12.3,LINC00658
20p12.3,LOC643406
20p12.3,LINC00654
20p12.3,GPCPD1
20p12.3,LOC101929207
20p12.3,C20orf196
20p12.3,CHGB
20p12.3,TRMT6
20p12.3,MCM8
20p12.3,MCM8-AS1
20p12.3,CRLS1
20p12.3,LRRN4
20p12.3,FERMT1
20p12.3,CASC20
20p12.3,BMP2
20p12.3,LINC01428
20p12.3,LOC101929288
20p12.3,LOC101929312
20p12.3,MIR8062
20p12.3,HAO1
20p12.3,TMX4
20p12.3,PLCB1
20p12.3,PLCB1-IT1
20p12.3,RNU105B
20p12.3,PLCB4
20p12.2,LAMP5-AS1
20p12.2,LAMP5
20p12.2,PAK5
20p12.2,ANKEF1
20p12.2,LOC101929371
20p12.2,SNAP25-AS1
20p12.2,SNAP25
20p12.2,MKKS
20p12.2,SLX4IP
20p12.2,JAG1
20p12.2,MIR6870
20p12.2,LOC101929395
20p12.2,LOC101929413
20p12.2,LOC339593
20p12.2,LINC00687
20p12.2,BTBD3
20p12.1,LOC101929486
20p12.1,LOC102606466
20p12.1,LOC100505515
20p12.1,SPTLC3
20p12.1,ISM1
20p12.1,ISM1-AS1
20p12.1,TASP1
20p12.1,ESF1
20p12.1,NDUFAF5
20p12.1,SEL1L2
20p12.1,MACROD2
20p12.1,FLRT3
20p12.1,MACROD2-IT1
20p12.1,MACROD2-AS1
20p12.1,LOC613266
20p12.1,KIF16B
20p12.1,SNRPB2
20p12.1,OTOR
20p12.1,PCSK2
20p12.1,BFSP1
20p12.1,DSTN
20p12.1,RRBP1
20p12.1,BANF2
20p11.23,SNX5
20p11.23,SNORD17
20p11.23,MGME1
20p11.23,OVOL2
20p11.23,PET117
20p11.23,KAT14
20p11.23,ZNF133
20p11.23,DZANK1
20p11.23,LINC00851
20p11.23,MIR3192
20p11.23,POLR3F
20p11.23,RBBP9
20p11.23,SEC23B
20p11.23,LINC00493
20p11.23,DTD1
20p11.23,LOC101929526
20p11.23,LINC00652
20p11.23,LOC100270804
20p11.23,C20orf78
20p11.23,SCP2D1
20p11.23,SLC24A3
20p11.23,LOC100130264
20p11.23,RIN2
20p11.23,NAA20
20p11.23,CRNKL1
20p11.23,CFAP61
20p11.23,INSM1
20p11.23,RALGAPA2
20p11.23,KIZ
20p11.23,KIZ-AS1
20p11.22,XRN2
20p11.22,NKX2-4
20p11.22,NKX2-2
20p11.22,LOC101929625
20p11.22,LOC101929608
20p11.22,PAX1
20p11.21,FOXA2
20p11.21,LINC00261
20p11.22,LINC01427
20p11.22,LINC01432
20p11.21,LOC284788
20p11.21,LINC01384
20p11.21,SSTR4
20p11.21,THBD
20p11.21,CD93
20p11.21,LINC00656
20p11.21,NXT1
20p11.21,GZF1
20p11.21,LINC01431
20p11.21,NAPB
20p11.21,CSTL1
20p11.21,CST11
20p11.21,CST8
20p11.21,CST13P
20p11.21,CST9L
20p11.21,CST9
20p11.21,CST3
20p11.21,CST4
20p11.21,CST1
20p11.21,CST2
20p11.21,CST5
20p11.21,GGTLC1
20p11.21,FLJ33581
20p11.21,SYNDIG1
20p11.21,CST7
20p11.21,APMAP
20p11.21,ACSS1
20p11.21,VSX1
20p11.21,LOC284798
20p11.21,LOC101926889
20p11.21,ENTPD6
20p11.21,PYGB
20p11.21,ABHD12
20p11.21,GINS1
20p11.21,NINL
20p11.21,NANP
20p11.21,ZNF337-AS1
20p11.21,ZNF337
20p11.1,LOC105372582
20p11.1,FAM182B
20p11.1,LOC101926935
20p11.1,FAM182A
20p11.1,LOC100134868
20p11.1,LOC101926955
20p11.1,NCOR1P1
20p11.1,MIR663AHG
20p11.1,MIR663A|chr20
20q11.1,FRG1CP
20q11.1,FRG1DP
20q11.1,FRG2EP
20q11.1,LOC105379477
20q11.1,LINC01598
20q11.1,FRG1BP
20q11.1,MIR4477A|chr20
20q11.21,MLLT10P1
20q11.21,DEFB115
20q11.21,DEFB116
20q11.21,DEFB118
20q11.21,DEFB119
20q11.21,DEFB121
20q11.21,DEFB122
20q11.21,DEFB123
20q11.21,DEFB124
20q11.21,REM1
20q11.21,LINC00028
20q11.21,HM13
20q11.21,HM13-AS1
20q11.21,ID1
20q11.21,MIR3193
20q11.21,COX4I2
20q11.21,BCL2L1
20q11.21,ABALON
20q11.21,TPX2
20q11.21,MYLK2
20q11.21,DUSP15
20q11.21,FOXS1
20q11.21,TTLL9
20q11.21,PDRG1
20q11.21,XKR7
20q11.21,CCM2L
20q11.21,MIR7641-2|chr20
20q11.21,HCK
20q11.21,TM9SF4
20q11.21,TSPY26P
20q11.21,PLAGL2
20q11.21,POFUT1
20q11.21,MIR1825
20q11.21,KIF3B
20q11.21,ASXL1
20q11.21,NOL4L
20q11.21,LOC101929698
20q11.21,LOC149950
20q11.21,C20orf203
20q11.21,COMMD7
20q11.21,DNMT3B
20q11.21,MAPRE1
20q11.21,SUN5
20q11.21,BPIFB2
20q11.21,BPIFB6
20q11.21,BPIFB3
20q11.21,BPIFB4
20q11.21,BPIFA2
20q11.21,BPIFA4P
20q11.21,BPIFA3
20q11.21,BPIFA1
20q11.21,BPIFB1
20q11.21,CDK5RAP1
20q11.21,SNTA1
20q11.21,CBFA2T2
20q11.22,NECAB3
20q11.22,ACTL10
20q11.22,C20orf144
20q11.22,E2F1
20q11.22,PXMP4
20q11.22,ZNF341
20q11.22,ZNF341-AS1
20q11.22,CHMP4B
20q11.22,RALY-AS1
20q11.22,RALY
20q11.22,MIR4755
20q11.22,EIF2S2
20q11.22,ASIP
20q11.22,AHCY
20q11.22,ITCH
20q11.22,MIR644A
20q11.22,DYNLRB1
20q11.22,MAP1LC3A
20q11.22,PIGU
20q11.22,TP53INP2
20q11.22,NCOA6
20q11.22,HMGB3P1
20q11.22,GGT7
20q11.22,ACSS2
20q11.22,GSS
20q11.22,MYH7B
20q11.22,MIR499A
20q11.22,MIR499B
20q11.22,TRPC4AP
20q11.22,EDEM2
20q11.22,PROCR
20q11.22,MMP24
20q11.22,EIF6
20q11.22,MMP24-AS1
20q11.22,FAM83C-AS1
20q11.22,FAM83C
20q11.22,UQCC1
20q11.22,GDF5
20q11.22,CEP250
20q11.22,MIR1289-1
20q11.22,C20orf173
20q11.22,ERGIC3
20q11.22,FER1L4
20q11.22,SPAG4
20q11.22,CPNE1
20q11.22,RBM12
20q11.22,NFS1
20q11.22,ROMO1
20q11.22,RBM39
20q11.22,PHF20
20q11.23,SCAND1
20q11.23,CNBD2
20q11.23,NORAD
20q11.23,EPB41L1
20q11.23,AAR2
20q11.23,DLGAP4
20q11.23,DLGAP4-AS1
20q11.23,MYL9
20q11.23,TGIF2-C20orf24
20q11.23,TGIF2
20q11.23,C20orf24
20q11.23,SLA2
20q11.23,NDRG3
20q11.23,DSN1
20q11.23,SOGA1
20q11.23,TLDC2
20q11.23,SAMHD1
20q11.23,RBL1
20q11.23,MROH8
20q11.23,RPN2
20q11.23,GHRH
20q11.23,MANBAL
20q11.23,SRC
20q11.23,BLCAP
20q11.23,NNAT
20q11.23,LINC00489
20q11.23,LOC100287792
20q11.23,CTNNBL1
20q11.23,VSTM2L
20q11.23,TTI1
20q11.23,RPRD1B
20q11.23,TGM2
20q11.23,KIAA1755
20q11.23,LOC149684
20q11.23,BPI
20q11.23,LBP
20q11.23,SNHG17
20q11.23,SNORA71B
20q11.23,SNORA71A
20q11.23,SNORA71C
20q11.23,SNORA71D
20q11.23,SNHG11
20q11.23,SNORA60
20q11.23,SNORA71E
20q11.23,RALGAPB
20q11.23,MIR548O2
20q11.23,ADIG
20q11.23,ARHGAP40
20q11.23,SLC32A1
20q11.23,ACTR5
20q11.23,PPP1R16B
20q11.23,FAM83D
20q11.23,DHX35
20q12,LOC339568
20q12,LINC01370
20q12,MAFB
20q12,LOC100128988
20q12,TOP1
20q12,PLCG1-AS1
20q12,PLCG1
20q12,MIR6871
20q12,ZHX3
20q12,LPIN3
20q12,EMILIN3
20q12,CHD6
20q12,PTPRT
20q12,LOC101927159
20q13.11,SRSF6
20q13.12,L3MBTL1
20q13.12,SGK2
20q13.12,IFT52
20q13.12,MYBL2
20q13.12,GTSF1L
20q13.12,LOC105372626
20q13.12,TOX2
20q13.12,JPH2
20q13.12,OSER1
20q13.12,OSER1-AS1
20q13.12,GDAP1L1
20q13.12,FITM2
20q13.12,R3HDML
20q13.12,HNF4A
20q13.12,HNF4A-AS1
20q13.12,MIR3646
20q13.12,LINC01430
20q13.12,LINC01620
20q13.12,TTPAL
20q13.12,SERINC3
20q13.12,PKIG
20q13.12,ADA
20q13.12,LINC01260
20q13.12,KCNK15-AS1
20q13.12,WISP2
20q13.12,KCNK15
20q13.12,RIMS4
20q13.12,YWHAB
20q13.12,PABPC1L
20q13.12,TOMM34
20q13.12,STK4-AS1
20q13.12,STK4
20q13.12,KCNS1
20q13.12,WFDC5
20q13.12,WFDC12
20q13.12,PI3
20q13.12,SEMG1
20q13.12,SEMG2
20q13.12,SLPI
20q13.12,MATN4
20q13.12,RBPJL
20q13.12,SDC4
20q13.12,SYS1-DBNDD2
20q13.12,SYS1
20q13.12,TP53TG5
20q13.12,DBNDD2
20q13.12,PIGT
20q13.12,MIR6812
20q13.12,WFDC2
20q13.12,SPINT3
20q13.12,EPPIN-WFDC6
20q13.12,WFDC6
20q13.12,EPPIN
20q13.12,WFDC8
20q13.12,WFDC9
20q13.12,WFDC10A
20q13.12,WFDC11
20q13.12,WFDC10B
20q13.12,MIR3617
20q13.12,WFDC13
20q13.12,SPINT4
20q13.12,WFDC3
20q13.12,DNTTIP1
20q13.12,UBE2C
20q13.12,TNNC2
20q13.12,ACOT8
20q13.12,SNX21
20q13.12,ZSWIM3
20q13.12,ZSWIM1
20q13.12,CTSA
20q13.12,NEURL2
20q13.12,SPATA25
20q13.12,PLTP
20q13.12,PCIF1
20q13.12,ZNF335
20q13.12,MMP9
20q13.12,SLC12A5
20q13.12,NCOA5
20q13.12,CD40
20q13.12,CDH22
20q13.12,SLC35C2
20q13.12,ELMO2
20q13.12,ZNF663P
20q13.12,MKRN7P
20q13.12,ZNF334
20q13.12,OCSTAMP
20q13.12,SLC13A3
20q13.12,TP53RK
20q13.12,SLC2A10
20q13.12,EYA2
20q13.12,MIR3616
20q13.12,ZMYND8
20q13.12,LOC100131496
20q13.12,LOC101927377
20q13.12,NCOA3
20q13.12,SULF2
20q13.13,LINC00494
20q13.13,LINC01522
20q13.13,LINC01523
20q13.13,PREX1
20q13.13,ARFGEF2
20q13.13,CSE1L-AS1
20q13.13,CSE1L
20q13.13,STAU1
20q13.13,DDX27
20q13.13,ZNFX1
20q13.13,SNORD12B
20q13.13,SNORD12C
20q13.13,SNORD12
20q13.13,ZFAS1
20q13.13,hsa-mir-1259
20q13.13,KCNB1
20q13.13,PTGIS
20q13.13,B4GALT5
20q13.13,SLC9A8
20q13.13,SPATA2
20q13.13,LOC105372653
20q13.13,RNF114
20q13.13,SNAI1
20q13.13,TRERNA1
20q13.13,TMEM189-UBE2V1
20q13.13,UBE2V1
20q13.13,TMEM189
20q13.13,LINC01273
20q13.13,CEBPB-AS1
20q13.13,CEBPB
20q13.13,LINC01272
20q13.13,LINC01270
20q13.13,LINC01271
20q13.13,PTPN1
20q13.13,FAM65C
20q13.13,MIR645
20q13.13,MIR1302-5
20q13.13,LOC100506175
20q13.13,PARD6B
20q13.13,BCAS4
20q13.13,ADNP
20q13.13,ADNP-AS1
20q13.13,DPM1
20q13.13,MOCS3
20q13.13,KCNG1
20q13.2,NFATC2
20q13.2,MIR3194
20q13.2,ATP9A
20q13.2,SALL4
20q13.2,LINC01429
20q13.2,ZFP64
20q13.2,LINC01524
20q13.2,TSHZ2
20q13.2,LOC101927770
20q13.2,ZNF217
20q13.2,LOC105372672
20q13.2,SUMO1P1
20q13.2,BCAS1
20q13.2,MIR4756
20q13.2,CYP24A1
20q13.2,PFDN4
20q13.2,DOK5
20q13.2,CBLN4
20q13.2,LINC01440
20q13.2,LINC01441
20q13.2,MC3R
20q13.2,FAM210B
20q13.2,AURKA
20q13.2,CSTF1
20q13.31,CASS4
20q13.31,RTFDC1
20q13.31,GCNT7
20q13.31,FAM209A
20q13.31,FAM209B
20q13.31,LOC105372682
20q13.31,TFAP2C
20q13.31,BMP7
20q13.31,BMP7-AS1
20q13.31,MIR4325
20q13.31,SPO11
20q13.31,MTRNR2L3
20q13.31,RAE1
20q13.31,RBM38
20q13.31,CTCFL
20q13.31,PCK1
20q13.31,ZBP1
20q13.31,PMEPA1
20q13.31,NKILA
20q13.32,MIR4532
20q13.32,C20orf85
20q13.32,ANKRD60
20q13.32,PPP4R1L
20q13.32,RAB22A
20q13.32,VAPB
20q13.32,APCDD1L
20q13.32,APCDD1L-AS1
20q13.32,LOC79160
20q13.32,STX16-NPEPL1
20q13.32,STX16
20q13.32,NPEPL1
20q13.32,LOC105372695
20q13.32,GNAS-AS1
20q13.32,MIR296
20q13.32,MIR298
20q13.32,GNAS
20q13.32,LOC101927932
20q13.32,NELFCD
20q13.32,CTSZ
20q13.32,TUBB1
20q13.32,ATP5E
20q13.32,PRELID3B
20q13.32,SLMO2-ATP5E
20q13.32,ZNF831
20q13.32,EDN3
20q13.32,PHACTR3
20q13.32,LOC100506384
20q13.33,SYCP2
20q13.33,FAM217B
20q13.33,PPP1R3D
20q13.33,CDH26
20q13.33,C20orf197
20q13.33,LOC729296
20q13.33,MIR646HG
20q13.33,MIR646
20q13.33,LOC101928048
20q13.33,MIR4533
20q13.33,MIR548AG2
20q13.33,LOC100506470
20q13.33,CDH4
20q13.33,MIR1257
20q13.33,TAF4
20q13.33,MIR3195
20q13.33,LSM14B
20q13.33,PSMA7
20q13.33,SS18L1
20q13.33,MTG2
20q13.33,HRH3
20q13.33,OSBPL2
20q13.33,ADRM1
20q13.33,LAMA5
20q13.33,MIR4758
20q13.33,LAMA5-AS1
20q13.33,RPS21
20q13.33,CABLES2
20q13.33,RBBP8NL
20q13.33,GATA5
20q13.33,C20orf166-AS1
20q13.33,MIR1-1HG
20q13.33,MIR1-1
20q13.33,MIR133A2
20q13.33,SLCO4A1
20q13.33,SLCO4A1-AS1
20q13.33,NTSR1
20q13.33,LINC00659
20q13.33,MRGBP
20q13.33,OGFR-AS1
20q13.33,OGFR
20q13.33,COL9A3
20q13.33,DPH3P1
20q13.33,TCFL5
20q13.33,DIDO1
20q13.33,GID8
20q13.33,SLC17A9
20q13.33,BHLHE23
20q13.33,LOC63930
20q13.33,LINC00029
20q13.33,LINC01056
20q13.33,HAR1B
20q13.33,HAR1A
20q13.33,MIR124-3
20q13.33,YTHDF1
20q13.33,BIRC7
20q13.33,MIR3196
20q13.33,NKAIN4
20q13.33,FLJ16779
20q13.33,ARFGAP1
20q13.33,COL20A1
20q13.33,MIR4326
20q13.33,CHRNA4
20q13.33,LOC100130587
20q13.33,KCNQ2
20q13.33,EEF1A2
20q13.33,PPDPF
20q13.33,PTK6
20q13.33,SRMS
20q13.33,FNDC11
20q13.33,HELZ2
20q13.33,GMEB2
20q13.33,LOC100505771
20q13.33,STMN3
20q13.33,RTEL1-TNFRSF6B
20q13.33,RTEL1
20q13.33,ARFRP1
20q13.33,TNFRSF6B
20q13.33,ZGPAT
20q13.33,LIME1
20q13.33,SLC2A4RG
20q13.33,ZBTB46
20q13.33,ZBTB46-AS1
20q13.33,ABHD16B
20q13.33,TPD52L2
20q13.33,DNAJC5
20q13.33,MIR941-1
20q13.33,MIR941-2
20q13.33,MIR941-3
20q13.33,MIR941-4
20q13.33,hsa-mir-941-1
20q13.33,hsa-mir-941-2
20q13.33,hsa-mir-941-3
20q13.33,MIR1914
20q13.33,MIR647
20q13.33,UCKL1
20q13.33,UCKL1-AS1
20q13.33,ZNF512B
20q13.33,SAMD10
20q13.33,PRPF6
20q13.33,LINC00176
20q13.33,SOX18
20q13.33,TCEA2
20q13.33,RGS19
20q13.33,LKAAEAR1
20q13.33,MIR6813
20q13.33,OPRL1
20q13.33,NPBWR2
20q13.33,MYT1
20q13.33,PCMTD2
20q13.33,LINC00266-1
21p11.2,BAGE2
21p11.2,BAGE3
21p11.2,BAGE4
21p11.2,BAGE
21p11.2,C21orf140
21p12,C21orf33
21p12,CBS
21p12,CRYAA
21p12,FRGCA
21p12,ICOSLG
21p11.2,KCNE1B
21p12,LINC00313
21p12,LINC00319
21p11.2,LOC100507412
21p12,LOC102723360
21p12,LOC102724219
21p12,LOC102724354
21p12,LOC102724428
21p12,LOC102724652
21p12,LOC102724843
21p12,LOC105372833
21p11.2,LOC105379511
21p11.2,LOC105379514
21p11.2,MGC39584
21p11.2,MIR3648-1
21p11.2,MIR3687-1
21p11.2,MIR663A|chr21
21p11.2,MIR6724-1
21p11.2,MIR6724-2
21p11.2,MIR6724-3
21p12,MIR8069-1
21p12,PWP2
21p11.2,RNA18S5
21p11.2,RNA28S5
21p11.2,RNA45S5
21p11.2,RNA5-8S5
21p12,SIK1
21p11.2,SMIM11A
21p11.2,SMIM11B
21p11.2,TEKT4P2
21p12,U2AF1L5
21p12,U2AF1
21p11.2,TPTE
21q11.2,ANKRD30BP2
21q11.2,MIR3156-3
21q11.2,CYP4F29P
21q11.2,LOC102724188
21q11.2,MIR3118-1
21q11.2,POTED
21q11.2,ANKRD20A11P
21q11.2,LIPI
21q11.2,RBM11
21q11.2,ABCC13
21q11.2,HSPA13
21q11.2,SAMSN1
21q11.2,SAMSN1-AS1
21q11.2,LOC388813
21q11.2,NRIP1
21q21.1,USP25
21q21.1,MIR99AHG
21q21.1,MIR99A
21q21.1,MIRLET7C
21q21.1,MIR125B2
21q21.1,LINC01549
21q21.1,CXADR
21q21.1,BTG3
21q21.1,C21orf91-OT1
21q21.1,C21orf91
21q21.1,CHODL-AS1
21q21.1,CHODL
21q21.1,TMPRSS15
21q21.1,MIR548XHG
21q21.1,MIR548X
21q21.1,LINC00320
21q21.1,NCAM2
21q21.1,LINC00308
21q21.1,LINC00317
21q21.1,LINC01425
21q21.1,LOC101927843
21q21.2,MIR6130
21q21.2,D21S2088E
21q21.2,LINC00158
21q21.2,LOC101927869
21q21.2,LOC105372751
21q21.2,LOC339622
21q21.3,MIR155HG
21q21.3,LINC00515
21q21.3,MIR155
21q21.3,MRPL39
21q21.3,JAM2
21q21.3,ATP5J
21q21.3,GABPA
21q21.3,APP
21q21.3,CYYR1-AS1
21q21.3,CYYR1
21q21.3,ADAMTS1
21q21.3,ADAMTS5
21q21.3,MIR4759
21q21.3,LINC00113
21q21.3,LINC00314
21q21.3,LOC284825
21q21.3,LOC101927973
21q21.3,LINC00161
21q21.3,N6AMT1
21q21.3,LTN1
21q21.3,RWDD2B
21q21.3,USP16
21q21.3,CCT8
21q21.3,MAP3K7CL
21q21.3,LINC00189
21q21.3,BACH1
21q21.3,BACH1-IT2
21q21.3,GRIK1
21q21.3,GRIK1-AS2
21q21.3,GRIK1-AS1
21q21.3,CLDN17
21q22.11,CLDN8
21q22.11,LINC00307
21q22.11,KRTAP24-1
21q22.11,KRTAP25-1
21q22.11,KRTAP26-1
21q22.11,KRTAP27-1
21q22.11,KRTAP23-1
21q22.11,KRTAP13-2
21q22.11,MIR4327
21q22.11,KRTAP13-1
21q22.11,KRTAP13-3
21q22.11,KRTAP13-4
21q22.11,KRTAP15-1
21q22.11,KRTAP19-1
21q22.11,KRTAP19-2
21q22.11,KRTAP19-3
21q22.11,KRTAP19-4
21q22.11,KRTAP19-5
21q22.11,KRTAP19-6
21q22.11,KRTAP19-7
21q22.11,KRTAP22-2
21q22.11,KRTAP6-3
21q22.11,KRTAP22-1
21q22.11,KRTAP6-2
21q22.11,KRTAP6-1
21q22.11,KRTAP20-1
21q22.11,KRTAP20-4
21q22.11,KRTAP20-2
